student_id,age,gender,cgpa,branch,college_tier,internships_count,projects_count,certifications_count,coding_skill_score,aptitude_score,communication_skill_score,logical_reasoning_score,hackathons_participated,github_repos,linkedin_connections,mock_interview_score,attendance_percentage,backlogs,extracurricular_score,leadership_score,volunteer_experience,sleep_hours,study_hours_per_day,placement_status,salary_package_lpa
786,20,Male,7.62,CSE,Tier 3,2,5,3,74.53830819860269,55.64595719874636,70.065488277509,76.75025553057084,3,6,102,78.24475930627196,97.57943433572248,0,70.76793067396306,44.446467911888725,No,7.7,2.1,Placed,14.15
787,24,Male,7.86,CSE,Tier 3,0,2,0,88.2080605518262,79.82618300273805,70.58838076703455,59.938868707440726,1,2,128,44.03403358281884,81.3226087011023,0,42.27122171554632,57.799340970746464,No,8.8,5.6,Not Placed,0.0
788,23,Male,6.81,Civil,Tier 1,1,3,2,59.29000278432821,23.80307477947417,49.4544259363532,59.61060779716983,0,4,942,84.99769499260066,79.49256156372165,0,71.5208507698161,72.677460723349,No,6.1,5.5,Not Placed,0.0
789,20,Male,7.68,CSE,Tier 2,2,2,1,94.86504701374068,63.87803328570616,68.38198134760215,95.4960824758081,2,1,922,79.92541142332067,86.22801957321208,0,74.04509036667277,58.46796251564624,No,7.9,4.6,Placed,14.03
790,22,Male,7.32,ECE,Tier 3,0,8,0,68.93051802232962,36.83444384627593,77.2606071416718,65.82314561364586,2,6,504,60.13656434081301,100.0,1,34.405474631907936,60.7272087812288,No,7.5,1.0,Not Placed,0.0
791,22,Female,7.5,CSE,Tier 3,1,1,0,68.69992132369913,69.34886829105723,60.74152721986593,67.80555305700783,2,2,934,76.47692397759565,94.34794671090442,0,33.226310132242126,47.91058901880975,Yes,8.1,5.8,Placed,13.3
792,19,Female,6.42,Mechanical,Tier 2,2,5,5,40.833923794453526,64.89656858079634,62.977786025308816,71.08304827667206,0,8,520,80.37672117529394,94.7720565290072,1,61.428069128454055,68.6022591253051,No,8.0,3.4,Not Placed,0.0
793,21,Female,6.78,CSE,Tier 2,3,3,3,66.3808407657293,91.02429100694246,70.14863320996197,56.775058256545954,2,5,93,52.905206997936105,79.87677908203966,0,46.44210033051692,82.44717371421876,No,4.4,2.2,Placed,13.86
794,23,Male,6.41,CSE,Tier 3,1,2,2,68.72190051263865,56.60149677615217,64.5327277924577,49.58273007117013,2,7,410,44.017169503249626,86.48367519646182,0,89.48761497773458,50.09173314196591,No,8.5,3.3,Placed,11.52
795,19,Female,6.79,IT,Tier 2,0,2,1,70.43754206252159,85.44983377614253,83.10893820390585,69.04941578022147,4,3,707,57.755307543079496,72.47605199851867,0,60.23190341671651,48.60460668170566,No,6.4,0.5,Placed,12.1
796,21,Male,9.52,IT,Tier 3,1,6,4,91.52421151679854,75.86411124705143,51.25307657712105,63.98319465652843,0,5,866,87.27936328501312,100.0,1,69.00282580135871,60.91096817535972,Yes,7.9,4.7,Placed,15.34
797,21,Male,7.91,Mechanical,Tier 3,1,1,3,86.00445685286654,58.10861157269802,67.47988468284245,80.93923979021315,0,3,743,70.75473427720756,91.73482266023623,2,35.50121596846113,45.64574384658145,Yes,7.9,0.5,Placed,11.93
798,22,Male,5.79,IT,Tier 2,1,4,2,53.84568711312176,47.7291235383712,71.09141369620724,72.54355912278692,2,4,326,51.88315670561995,84.14727190357472,1,65.52856960176591,95.047431216517,Yes,7.1,4.5,Placed,11.71
799,24,Male,7.04,IT,Tier 3,0,3,2,56.4404995156947,63.34570722176939,55.14970692780154,65.7963427766862,0,3,152,51.3272886943375,96.3701382518536,0,54.71376340291185,24.312964058451456,Yes,6.1,5.1,Not Placed,0.0
800,18,Female,7.81,EEE,Tier 2,1,3,2,92.2324425560875,21.906009893890957,62.803620008592354,76.70085688666443,0,5,211,77.8972605483525,94.20013896470404,0,65.4894446163545,47.69407910329758,No,7.8,3.6,Placed,14.24
801,24,Female,7.88,ECE,Tier 2,1,4,4,70.86813520995243,77.90353707660466,81.22817729008237,54.51057228777613,0,3,916,66.8773214489394,92.75353872893844,1,56.02957168942898,71.37620979617114,No,6.0,5.2,Not Placed,0.0
802,18,Male,8.45,EEE,Tier 1,0,1,1,84.88703382804178,63.62581000945895,33.4574669133373,70.77789005624169,2,4,298,82.640607041238,100.0,0,78.16519305595779,66.788321382398,No,5.2,2.3,Not Placed,0.0
803,20,Male,7.87,CSE,Tier 2,4,4,1,61.419523951250085,58.14120800632227,93.71926543178606,71.6931651593402,0,4,814,62.58104506958519,97.42073376495952,0,51.65185506240225,83.31591685429407,Yes,7.3,2.7,Not Placed,0.0
804,22,Female,6.7,IT,Tier 3,1,3,0,83.91046366583866,75.41973002252017,60.08243010884772,53.03722943547784,2,6,823,73.2517681594852,100.0,0,86.43807058921058,56.11805546727675,No,4.3,4.7,Placed,13.21
805,21,Female,7.91,IT,Tier 3,1,2,1,37.28980108540566,50.51474903453133,52.42229745192675,92.64014833849085,2,3,614,83.67905623601087,93.39426847469647,3,14.575132806894729,80.80203351011042,No,8.1,4.8,Not Placed,0.0
806,23,Male,7.92,Civil,Tier 3,4,3,1,59.730665173091765,36.50710518153949,79.90453454540236,42.46650297505136,0,5,110,77.35147183456236,86.72874308378886,0,38.47041109265514,57.88814661928844,No,5.8,2.9,Not Placed,0.0
807,18,Male,6.15,CSE,Tier 1,5,2,4,76.23812668665862,70.44717273538252,51.10824329536072,100.0,1,7,306,72.12867147918662,100.0,0,58.80658029925995,26.51362197170761,Yes,6.5,2.4,Placed,13.08
808,24,Male,7.82,Mechanical,Tier 2,0,3,4,73.70192895260043,66.49604385352661,46.22604865385631,79.72604824235788,0,1,221,55.1613301432204,89.47514460825327,0,76.2109324483694,9.7346370059134,No,5.6,2.3,Placed,14.32
809,21,Male,8.19,Mechanical,Tier 3,0,4,1,92.01748603516256,41.67434928116436,70.45765824896617,58.96185573961768,2,2,222,68.70020768316627,98.44311577057552,1,72.9061173146884,70.12192858674051,No,3.9,1.9,Not Placed,0.0
810,18,Male,7.05,ECE,Tier 1,2,2,2,56.9461505787866,57.417511122509,40.75116093954058,68.6857503891514,0,3,857,68.0878475413839,100.0,1,73.07741849183473,40.68981981697199,No,4.1,0.5,Placed,11.97
811,18,Male,6.84,IT,Tier 2,0,2,3,67.34100891786527,65.3977595409887,79.74569777069676,49.86580473590906,2,0,143,60.86149220619041,87.7482599470367,0,67.03209782260055,51.57423626257743,Yes,9.3,3.1,Not Placed,0.0
812,18,Male,8.15,CSE,Tier 3,2,6,2,81.18554179153011,54.50209360455276,62.67483613334745,75.74969648451838,1,1,631,77.66059682901351,94.211029252853,1,68.44839451220548,76.68312807239494,No,7.2,3.0,Not Placed,0.0
813,23,Female,6.88,IT,Tier 2,2,2,2,72.29707218057821,24.93843741089541,81.81765843471013,59.08453078944314,1,3,810,73.67888536886856,75.33367921374253,0,82.44879747007809,14.220957710856696,Yes,7.1,2.7,Not Placed,0.0
814,22,Female,8.17,CSE,Tier 2,1,9,3,45.71760964008352,66.00715862932479,58.30309387400731,77.3335566715534,3,8,51,73.32548098869349,93.54731420125675,0,30.692855979543737,69.65595992310787,No,7.4,2.3,Not Placed,0.0
815,23,Female,8.85,EEE,Tier 3,0,4,1,40.66929963910741,58.89637178356552,73.45725976444388,57.912830084673,1,6,783,68.79978293250514,77.23789461383647,0,82.04115340752978,45.71373119216953,No,6.7,3.4,Not Placed,0.0
816,19,Female,6.19,CSE,Tier 2,0,1,3,58.43442645730581,60.4061457760489,73.80398659967061,64.9903216129169,1,6,410,75.04210686086412,89.52602858582584,1,76.08636509908095,51.48109951303268,Yes,5.4,1.4,Placed,11.75
817,21,Female,7.88,CSE,Tier 2,1,5,7,56.22470102295195,61.83346595514464,71.41930463198385,95.6677592558045,0,7,80,65.69264635678644,72.53242126731641,0,79.00757032591224,67.7169667997951,Yes,9.2,4.7,Placed,14.07
818,22,Male,8.54,IT,Tier 2,0,2,2,40.3018653089552,81.05571882425369,74.08953239922765,33.59360775650305,0,1,897,57.054548524145,80.61884177820767,0,52.99958640739877,81.85320020140493,Yes,7.2,2.4,Not Placed,0.0
819,22,Male,5.21,CSE,Tier 1,5,2,1,77.98563347916891,59.87652258799355,67.12721184608975,50.33031507380334,0,2,240,78.91621166526211,86.37987734758119,1,69.94772653886251,31.77938939821939,No,6.2,2.1,Placed,13.36
820,22,Male,7.37,ECE,Tier 3,1,3,1,81.50057201132991,93.79585342490589,74.74371733738121,72.91779414363096,2,2,300,69.25666096829046,99.89727989707656,1,58.67877831559808,56.60031897407692,Yes,5.9,4.1,Placed,11.33
821,24,Female,8.97,CSE,Tier 2,1,2,0,78.76428295686104,72.41162840466437,82.76146320504112,57.57793339934153,1,5,118,62.895173155511166,78.68506054145458,0,39.66349588660847,56.66410277983239,No,10.0,4.0,Placed,15.2
822,22,Female,6.3,CSE,Tier 1,1,5,3,77.86344564490155,50.40976846229311,80.70024738491513,57.10170980879088,0,6,489,41.33243075565051,67.95455575910037,0,66.62438994864154,74.03205420372362,No,5.7,3.2,Placed,10.66
823,23,Male,8.79,Civil,Tier 3,1,5,0,81.49231593004005,68.19659666605415,72.39978163789641,77.92061319038501,0,2,235,61.04602907229126,100.0,0,85.37185187553442,43.48045840994684,No,3.0,2.2,Placed,14.84
824,22,Male,8.09,Mechanical,Tier 2,0,2,3,48.39609659897481,51.13632738070758,76.3678193367287,42.70328394416845,1,6,612,69.66249703240315,83.9688134089472,1,48.51183472686318,75.79370514626639,Yes,6.3,2.7,Placed,12.8
825,20,Male,7.06,CSE,Tier 1,0,1,1,71.21501557302386,96.93772764929729,43.07021087081139,73.34940452214627,3,1,83,72.98073421183025,70.0984331221776,0,19.7595804604616,40.41258686234093,Yes,6.5,2.6,Placed,14.11
826,21,Male,6.72,CSE,Tier 1,1,5,2,75.36265047619776,58.457664771082506,73.2697729503101,68.26776640385278,1,1,347,74.04105548003255,87.67513690245015,4,82.60187380263069,59.52384165756926,No,6.5,2.7,Not Placed,0.0
827,22,Female,7.34,ECE,Tier 2,3,6,3,41.91728386918116,73.34088514724004,65.4812014688438,59.878078759887984,1,6,956,79.44490347397095,85.17399832071342,1,26.73718534416736,63.07241788693371,No,6.6,5.0,Placed,12.46
828,21,Female,8.52,Civil,Tier 2,3,4,4,81.13250787275936,58.90435976708025,69.63244697318329,49.76404771467283,0,3,115,58.50831324835953,100.0,0,99.0986085271936,42.09428141906422,Yes,6.1,4.0,Placed,18.07
829,20,Male,7.04,Mechanical,Tier 3,2,2,1,50.3008620395332,79.02970416745796,93.01756830270674,69.57248892138921,2,5,788,70.02100463364931,100.0,0,53.39868593885714,60.68024337257277,Yes,5.7,3.5,Placed,12.16
830,20,Female,7.02,CSE,Tier 2,2,0,5,59.34030922020921,48.12203966093355,63.36192634809041,75.91572056261415,0,3,612,85.78455569511561,85.07500887194169,0,59.95937814400803,33.11886679582023,No,6.0,5.2,Placed,13.53
831,21,Male,6.41,IT,Tier 1,3,2,1,71.60057869690912,62.48567388651176,64.72903793559549,34.84600955141012,3,6,178,60.19551673326488,85.87522995654408,0,44.36296559663275,32.15595918360508,Yes,8.5,4.8,Placed,13.35
832,18,Female,7.09,Civil,Tier 3,3,1,1,95.4104445809987,49.69132465919111,63.001379688425686,71.26578614324916,2,7,564,63.15585955673375,95.84334823266408,0,34.273541593675816,67.99668033769733,No,4.0,1.8,Not Placed,0.0
833,19,Female,7.29,Mechanical,Tier 2,2,3,2,64.25325312393849,74.5501659311115,82.20534954370552,55.79490562104776,1,3,176,70.81640021837835,99.12523044630302,0,69.31189894732061,45.10269700698526,No,6.2,3.6,Placed,12.74
834,24,Male,8.04,EEE,Tier 3,3,4,6,38.8567265063221,48.82188256236384,77.98292989337352,36.01124749581528,1,4,850,81.24374006200546,97.36327215072588,0,21.84020613706036,31.12031232951413,No,6.2,2.9,Placed,12.1
835,18,Female,7.36,Mechanical,Tier 3,2,4,2,82.24993445680069,39.44632684549053,39.45123998951532,63.62773460808041,0,5,269,53.17247415811293,99.78418599132696,0,82.29197882511295,59.51426015860105,No,8.2,2.4,Not Placed,0.0
836,18,Female,8.85,Mechanical,Tier 2,1,3,1,76.80774041182818,66.02909630020805,90.8757037068287,65.86979545179418,1,7,400,67.91661490644155,76.34173860838614,0,58.34265164955497,19.63779779785041,Yes,6.2,2.7,Placed,13.69
837,23,Male,8.06,CSE,Tier 2,0,3,5,80.98221193255665,66.75856490054349,74.69457344075495,50.99608748099187,1,0,870,87.0586686279562,93.12212371873864,1,50.5718022013414,57.21390518104528,Yes,5.6,1.3,Not Placed,0.0
838,24,Male,7.39,IT,Tier 3,2,3,4,48.812386747612194,68.34335614783551,88.40910074635958,60.06273916946017,0,2,506,75.46029386779388,71.44580845401165,0,40.45836652383716,86.74679417104497,No,7.6,3.4,Placed,11.75
839,24,Male,8.72,CSE,Tier 2,2,3,0,69.69038554842054,97.2095485666737,77.4418712516275,60.78078565713506,1,8,244,69.54249850977028,100.0,2,46.75097027961219,70.55371168799314,No,9.9,4.9,Not Placed,0.0
840,18,Male,8.7,Civil,Tier 2,4,6,1,91.68177417471668,70.53388844451302,54.85492432987749,84.04382459579554,0,2,806,78.15750339133943,75.12332518613265,2,100.0,76.00298664839067,No,7.9,3.9,Placed,15.15
841,22,Female,8.62,ECE,Tier 2,3,2,3,100.0,92.43222824339853,67.7504356214193,52.69477038976201,0,5,80,67.54883682196261,77.56749930907795,0,56.00741543407216,52.97612667024541,Yes,5.7,3.3,Not Placed,0.0
842,23,Male,6.83,CSE,Tier 3,0,2,2,65.92978332854531,81.54716054746561,74.47120384071724,66.12088469585261,1,6,262,80.88174603264846,85.24508828699346,0,100.0,64.5631094192814,Yes,8.5,3.2,Placed,11.77
843,23,Male,7.71,CSE,Tier 2,0,0,0,100.0,31.8259305986753,67.78648135749009,64.98015402550801,1,6,969,53.616228565660194,92.86192140675831,0,52.1009608985954,74.89145877648939,Yes,5.9,4.2,Not Placed,0.0
844,20,Female,7.46,CSE,Tier 3,1,3,2,77.26590359616297,78.61351591859804,72.20799555648254,71.65131270203767,0,7,831,68.47172564970047,81.05920687342608,0,70.5342226737358,34.674151885864234,No,5.6,4.7,Placed,13.02
845,24,Male,7.26,Mechanical,Tier 2,3,5,1,81.40748980997546,64.41213315006397,63.384246438424256,54.98189684945682,1,2,659,55.05293723779504,86.8428591923494,0,67.00854645585508,42.53395176738013,Yes,5.0,2.7,Not Placed,0.0
846,18,Male,9.52,CSE,Tier 2,2,4,2,79.678055982882,59.05995247388685,72.82602926748964,52.49524421403527,1,4,955,90.7820059674865,89.34767114808069,0,18.246328954353046,59.05889306552949,No,6.1,5.5,Placed,15.24
847,20,Male,7.44,CSE,Tier 3,2,5,1,82.24488333073157,100.0,65.94051856776164,82.4774984647399,2,4,524,60.35361547750579,74.98992846737258,0,55.015482627801546,69.66722251584875,No,8.8,4.0,Placed,17.06
848,21,Male,7.23,IT,Tier 1,0,3,3,67.88777597695929,71.75951745125201,100.0,86.35689073147716,2,3,138,70.12161547004563,84.6681405026025,1,36.460446286558806,60.4873231793728,No,7.4,4.1,Placed,11.07
849,19,Female,7.92,Civil,Tier 3,2,2,3,92.61985866854876,63.92564332933368,69.00816781517177,75.47765351676239,1,7,982,90.89664389279328,87.93953005393006,0,54.47885804381555,70.43594746901917,No,3.4,2.1,Placed,14.51
850,23,Female,7.1,Mechanical,Tier 1,1,4,3,51.807793382368,65.56530857513697,73.67463267185728,48.9137925058336,1,4,635,72.25382694064874,88.50064114641795,0,52.691423125177465,54.40144751639727,No,7.3,4.8,Placed,11.45
851,21,Female,7.3,Mechanical,Tier 2,3,4,2,70.9210381863338,54.37890719570028,76.57626758684599,41.55463231831506,4,5,251,88.93858751411162,75.10404647897361,1,51.27487008717508,33.64684345708775,Yes,7.3,2.6,Placed,14.18
852,21,Male,6.61,EEE,Tier 3,1,1,4,75.25182601415207,55.51594315127737,81.69352041907852,69.3211463321824,1,1,580,73.02697059409542,100.0,1,27.65405863948167,69.84090665759659,Yes,6.7,0.5,Placed,12.75
853,22,Male,8.08,CSE,Tier 2,0,2,3,84.10171948519098,76.72036834408323,69.71914599092399,76.5489264568333,1,7,811,56.73160518497237,99.02761508325766,0,63.885124423230806,46.66802620856589,Yes,7.0,4.2,Placed,13.75
854,19,Male,7.25,ECE,Tier 1,1,2,4,92.312832791341,54.33724253608242,59.68223917948509,71.35886132748341,2,3,605,68.19464575002763,83.34234729304409,0,68.07651381055868,51.831619523972975,No,7.2,1.2,Not Placed,0.0
855,21,Male,7.4,CSE,Tier 2,2,1,3,74.43037955891701,68.16933614787952,83.4351241789345,79.51278120115822,0,11,684,78.10411365339904,80.41506585774736,1,52.95687999422809,48.175900597015925,Yes,7.2,6.1,Not Placed,0.0
856,21,Male,6.24,CSE,Tier 1,1,3,1,59.433764825689856,20.896627087097144,84.52931815558216,86.54124551939171,1,7,466,71.06350229320441,86.9079251888193,0,74.7147438242908,63.24560072001212,Yes,9.0,2.4,Placed,10.9
857,19,Male,7.76,IT,Tier 1,0,1,2,66.41839626958516,82.11516372060977,78.01050059343483,76.98167735654835,0,2,625,81.25905252464725,89.31799197746392,0,77.46869388074165,23.622015019739987,No,4.2,0.9,Not Placed,0.0
858,19,Female,7.16,CSE,Tier 1,1,5,3,73.97267462871775,83.3388073099747,70.18094349946332,80.81478119179094,0,5,913,78.10225812700482,86.04645247218934,0,64.24418134724043,33.65200833692717,Yes,7.3,1.2,Placed,13.48
859,21,Female,7.37,IT,Tier 1,0,3,2,73.36578436232304,98.70623735626096,67.63763420238934,67.85511596800822,0,6,607,61.45438273430412,88.47931813487641,2,79.79269391521818,79.65675491107676,No,8.7,2.3,Not Placed,0.0
860,19,Male,8.27,Civil,Tier 3,2,5,6,40.0222105225352,86.53268591040626,80.36198372217504,52.97261602870186,2,9,719,91.92627016408746,76.47464892723524,1,59.96369538239197,78.50967497880504,Yes,6.4,4.1,Placed,13.28
861,21,Female,7.81,EEE,Tier 3,1,2,3,76.26215581359394,55.995343923229925,43.40328368317212,64.35298946889121,1,3,890,67.4429799002703,86.05182317840897,1,56.693990762742615,42.879264831550415,No,3.8,5.4,Not Placed,0.0
862,21,Male,6.97,CSE,Tier 2,1,7,4,54.08388380484318,87.12691871524206,57.041590093696406,56.51939550468182,0,4,239,80.05663382840031,76.6840870285541,1,73.05088611578371,75.49708932975034,Yes,6.3,2.1,Placed,11.49
863,22,Male,7.86,CSE,Tier 3,2,0,3,80.02714882574178,77.5690664056726,73.91810647357482,63.00416413793054,0,4,184,67.15829704632971,87.17273545135116,0,27.441097962014148,52.5846728212756,Yes,6.6,2.4,Not Placed,0.0
864,18,Male,7.63,Mechanical,Tier 3,1,2,2,76.21435640139204,79.78176812075398,100.0,100.0,1,2,434,61.44225561786768,72.7898913758631,0,31.602741962000465,31.40440000938794,No,8.0,5.2,Placed,12.9
865,21,Female,6.58,CSE,Tier 3,4,0,1,62.29979878044524,62.71748378699937,41.08341948096111,63.50111796823439,1,4,763,71.64305232742858,71.81811973782675,0,38.34065459677342,80.2821147401408,No,5.3,3.2,Not Placed,0.0
866,20,Female,8.94,IT,Tier 3,2,1,2,61.59863535147266,58.69401567616527,89.34428001772085,100.0,3,2,915,72.20338733875666,78.15544889765965,0,53.79725730454142,82.78981134201263,Yes,6.1,3.1,Placed,14.46
867,23,Male,6.3,CSE,Tier 3,2,5,0,82.13276073133427,69.66703204266359,60.87162792689569,83.91313881322385,2,1,204,57.858562835640654,75.17769640639747,0,50.22285101850765,61.56943464337017,No,8.1,5.2,Placed,13.89
868,24,Male,8.57,Mechanical,Tier 3,0,4,4,38.086831841107085,74.43804365971701,82.36317343608762,58.4195424939673,1,4,425,59.72303428184475,83.30830432811273,0,24.639767635911586,89.96542315266584,Yes,4.7,2.8,Placed,10.96
869,18,Female,5.96,CSE,Tier 3,1,0,0,64.71861679302185,90.1552645065616,85.3716836496755,80.97337441518191,0,3,125,69.39762932226593,80.82268304532549,3,78.92855050765664,26.25925410827165,Yes,6.3,4.2,Not Placed,0.0
870,18,Male,7.59,ECE,Tier 3,0,1,1,60.87274630041888,61.17535454204789,53.96867648871565,79.12950172388874,0,3,613,64.92220216407183,85.74683254575602,0,43.56051638850786,40.715716110829085,No,6.6,4.1,Placed,11.0
871,18,Female,8.11,Civil,Tier 1,3,4,2,68.8847995302784,29.27324769837019,59.58931597919548,88.23147625662477,0,2,864,56.51309959602512,100.0,0,100.0,62.75571129970144,Yes,10.0,2.7,Not Placed,0.0
872,22,Female,6.48,CSE,Tier 1,1,3,2,100.0,40.57570233068495,66.31181929628355,56.99203854282089,0,4,851,61.444536149043095,92.3838045436526,0,96.22304385522555,39.525376646593706,No,7.4,5.8,Placed,13.12
873,21,Male,8.18,ECE,Tier 2,5,2,3,48.26420106621372,88.27544969768655,70.74662240150967,79.70779688526889,2,1,524,79.31803080843841,88.13275646857456,1,78.44511476594269,48.926868725233845,Yes,5.6,2.0,Not Placed,0.0
874,22,Male,8.06,CSE,Tier 2,1,1,0,82.28072667062513,86.74995254685466,69.70551254462143,73.90191200203817,0,7,128,72.85614604267963,64.01982042533406,0,68.51137088180478,76.6711401393629,No,7.2,2.5,Placed,13.84
875,21,Male,7.27,IT,Tier 3,0,3,2,81.29809668828105,48.79083095918686,41.329746711349344,64.23597646258823,0,1,935,47.75746384773424,94.09801132801536,2,62.12607583159044,96.02564007384098,Yes,8.7,4.6,Not Placed,0.0
876,22,Male,5.17,ECE,Tier 2,1,2,1,97.25395686223578,96.49531046551078,83.37829491922062,82.69929837642829,0,4,633,68.80320600547269,90.89568881478688,1,9.497683302290966,45.15027179239977,Yes,7.1,4.9,Placed,12.18
877,22,Male,6.6,IT,Tier 3,2,2,1,68.14648079128212,41.78111109794969,79.89856253781862,78.41497224456498,1,4,312,65.38688376524567,75.01030563450227,0,68.99661961571118,43.71269330043,No,6.5,0.7,Not Placed,0.0
878,23,Female,5.78,IT,Tier 1,0,4,2,57.8986969488187,90.7241225552877,73.02831771034211,69.12099285706425,2,3,633,74.4587799695716,77.22936744404589,0,68.00329677819262,74.12741346031683,No,9.2,4.0,Placed,11.35
879,20,Male,7.45,ECE,Tier 1,1,4,3,71.76814752287243,65.17880585281705,50.03845071151296,73.29538308402027,2,5,637,63.04385913582348,100.0,0,81.13379144107036,82.49444238890356,No,6.5,0.5,Not Placed,0.0
880,22,Male,7.71,Mechanical,Tier 2,2,1,4,72.65482678600493,69.19780732384746,62.2385467025544,68.25541194774762,2,3,580,66.4850435085773,93.01317335744928,0,55.0005832086704,27.6084719240483,Yes,8.8,3.1,Placed,13.85
881,23,Male,5.88,CSE,Tier 1,2,3,0,61.08695803865773,77.85365642984411,79.51888653663565,73.54479903498755,0,3,497,68.35609423821842,76.05679448464305,0,40.06402853725032,25.43528314238004,No,9.7,5.5,Not Placed,0.0
882,19,Female,8.1,Civil,Tier 1,7,4,6,63.64473521329523,82.3695107572391,59.62492044715098,72.70840791546006,2,6,957,91.09154414616192,96.41264710394069,0,64.25464040240186,79.84102973865323,No,9.4,1.0,Placed,15.78
883,20,Male,5.95,Civil,Tier 3,2,1,1,25.58695232259001,54.23617450353761,76.41848209163685,66.16483291139473,0,2,977,70.62868224300934,92.40614962610432,0,74.96914764507086,38.75961711671291,Yes,7.9,4.8,Not Placed,0.0
884,22,Male,7.82,EEE,Tier 2,2,5,1,22.800200613022355,70.85483253676352,57.477684006895856,82.65777332911121,2,6,64,62.09718148489273,80.79467015542976,0,28.852910796399183,35.88804752349973,No,7.5,0.5,Not Placed,0.0
885,24,Male,8.42,Mechanical,Tier 2,4,5,1,60.06024625296549,85.13152212331661,74.38311809183026,41.9563246367172,1,7,985,78.69942001693963,76.34407463256814,1,67.52474500042321,56.65390575492045,No,7.8,2.8,Placed,17.67
886,18,Female,8.04,EEE,Tier 1,2,2,0,50.58564548571648,94.99087555426188,84.65564323958915,68.65206367596844,0,5,392,70.8467714875082,83.3634161528963,0,36.17879536316068,81.3481398975646,No,7.1,3.2,Placed,11.61
887,19,Male,7.7,EEE,Tier 1,2,0,1,52.13472639401581,73.53395609724862,72.07360452500893,64.71056911686993,0,6,809,72.85115126804371,82.28927185623925,0,29.696025866563414,50.49785986414884,No,5.2,2.5,Placed,14.98
888,19,Male,5.42,EEE,Tier 1,3,2,2,77.85417360669497,63.20175929377379,50.03721699096158,76.30226149238153,0,3,892,79.3417540419853,100.0,2,70.55064764025552,71.38559540723392,Yes,3.2,3.2,Placed,12.4
889,23,Male,6.55,CSE,Tier 3,3,1,0,66.33090691236659,61.73365158859121,77.48734025754027,75.85584543735658,2,4,416,58.495438404295015,82.10077701170681,0,74.08845218800558,62.97982980317679,No,9.6,2.9,Not Placed,0.0
890,19,Female,6.54,Mechanical,Tier 2,1,0,3,76.95936190902202,61.90287913404134,84.29572136232103,46.50085406342025,0,5,804,92.48816673307049,79.04833957552715,0,35.6700379707826,52.597323001502446,No,6.8,2.5,Placed,12.59
891,20,Male,8.97,CSE,Tier 2,3,1,4,78.68727513069099,75.59442826634498,76.1630015768034,42.18698303919437,5,4,363,74.26701815046415,84.10868039261753,1,22.093720675497195,71.82001199729129,Yes,7.2,6.0,Placed,14.8
892,22,Female,7.52,IT,Tier 2,0,3,2,45.75978588365946,52.71402813203339,84.03476935786976,79.40856170895742,1,2,274,71.34305083137143,89.89896944949486,0,56.744153169979086,43.17722696128055,Yes,10.0,3.0,Not Placed,0.0
893,22,Male,9.36,Civil,Tier 3,0,4,1,74.8072628156185,73.363471996874,77.67432613698087,57.28193061238019,1,4,275,63.98062445796385,78.53083432398898,1,55.0588278161832,16.001547724021222,No,8.4,5.0,Not Placed,0.0
894,24,Male,6.72,IT,Tier 1,1,3,2,62.11723620977615,69.7486402519426,72.56766775346088,61.98982751373924,0,9,934,64.15459401840971,94.623271351449,1,36.70458069270771,56.54328434411544,No,5.7,2.0,Placed,12.22
895,18,Male,7.33,ECE,Tier 2,0,1,3,100.0,41.74720787284174,83.67531131797682,44.08130290733829,0,2,76,72.83328921913159,90.22754857785694,0,68.13463918721867,41.8132281070025,No,8.2,3.6,Placed,13.0
896,23,Female,6.59,ECE,Tier 2,0,3,2,69.9966521678047,67.91501572916202,60.39893471657921,100.0,2,4,245,79.76243720813186,86.59557351196077,1,50.2325465131197,53.57801102819483,Yes,10.0,4.2,Not Placed,0.0
897,18,Male,6.15,Civil,Tier 2,0,5,0,73.73637086945718,57.89577617749769,72.65695307172562,42.188895152705,2,4,711,75.66866619038072,100.0,3,10.382951679865222,66.46873874178277,Yes,6.0,4.2,Not Placed,0.0
898,19,Male,7.76,IT,Tier 2,1,1,2,83.37564633158138,61.533659880893566,70.74951127834538,54.454503124444166,1,7,888,82.66699788701277,92.31060649610966,0,45.92221597567868,98.58860797444012,No,7.8,3.8,Not Placed,0.0
899,24,Male,8.81,CSE,Tier 3,1,6,0,84.61376397599689,77.86492923855478,86.015942565606,86.01645782772549,1,8,265,80.42822362507991,80.20779867824552,0,40.93737406831279,68.57336982512615,No,8.6,3.8,Placed,13.56
900,18,Female,6.63,IT,Tier 2,0,1,2,100.0,58.096458926738606,61.56217258497831,76.87815700978587,2,4,165,77.85735705939369,91.78292910859528,0,72.62420365585933,46.18657011306141,Yes,8.2,2.4,Placed,11.49
901,20,Male,7.17,IT,Tier 2,3,3,4,60.699167905054495,40.573604045919815,35.94129094121305,62.51876021901582,1,3,869,67.85619484536768,93.23949453934478,1,36.84441528099401,46.074839715817184,No,7.0,0.5,Placed,14.23
902,22,Male,8.78,Civil,Tier 2,2,5,4,54.04868830097055,57.74799754098563,62.50190455652829,64.374095196953,0,2,752,58.56658553254165,75.62401616453816,0,42.556773730068606,63.71148441004828,No,6.1,3.6,Not Placed,0.0
